Depth_modeled,PAR_modeled,Light_measured,PAR_modeled_mean_1_20m,Light_measured_mean_1_20m,Kd_modeled_1_20m,Kd_measured_1_20m,Fluo_measured_mean_1_20m,Tag_ID,Profile,SolarAlt,Lat,Lon,Bathy,DOY
170.0,0.0014,0.02079124287239707,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
175.0,0.0011,0.016603370416365774,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
180.0,0.001,0.012386989696235568,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
185.0,0.0009,0.009439471785877571,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
190.0,0.001,0.007410326219978563,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
195.0,0.001,0.005973795302636846,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
200.0,0.0013,0.005429624211642693,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
205.0,0.0012,0.00494010667987965,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
210.0,0.0012,0.004651772688746849,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
215.0,0.001,0.004392725616743293,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
220.0,0.0011,0.003787242127571022,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
225.0,0.0012,0.0031391952344518277,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
230.0,0.0012,0.002531716532311118,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
235.0,0.0011,0.00198104818038915,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
240.0,0.001,0.0016063132595141646,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
245.0,0.0012,0.0014643596249786595,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
250.0,0.0009,,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
0.0,166.6668,,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
5.0,86.6551,21.00467559209034,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
10.0,46.3035,17.259210609799133,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
15.0,33.277,14.156291626945357,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
20.0,18.125,10.605741239285114,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
25.0,13.8692,7.899488298214823,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
30.0,8.9215,6.083215076366124,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
35.0,6.1774,4.746258712813703,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
40.0,4.0786,3.902642426839271,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
45.0,2.8542,3.3831240906638347,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
50.0,1.9455,2.807301127403559,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
55.0,1.4678,2.053865282124075,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
60.0,1.0604,1.4971092758701823,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
65.0,0.6973,1.0363340268309191,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
70.0,0.5581,0.7154154499680833,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
75.0,0.3679,0.60827985856477,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
80.0,0.2648,0.5489156251384908,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
85.0,0.1662,0.45854071267539,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
90.0,0.1141,0.3585281673954149,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
95.0,0.0918,0.2742137382256254,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
100.0,0.0656,0.19912916244645726,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
105.0,0.0512,0.14735835975343997,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
110.0,0.0316,0.13275523587091806,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
115.0,0.0256,0.11978549107405739,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
120.0,0.0159,0.10029133303287109,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
125.0,0.0139,0.08276807583661462,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
130.0,0.0105,0.06268678634275791,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
135.0,0.0072,0.0448196278624503,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
140.0,0.0056,0.03482938169593347,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
145.0,0.0044,0.031426103818005514,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
150.0,0.0039,0.02819334747369928,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
155.0,0.0031,0.02442143190527077,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
160.0,0.0026,0.021084122308195518,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
165.0,0.0026,0.01669690456768532,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
170.0,0.0019,0.013051314175229886,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
175.0,0.0015,0.010819446613275076,11.947126315789475,5.2315342598533805,0.07731713182128275,0.04957597267177335,0.4098456722746814,ct182-955F-24,162,8.802030329882527,-50.7297,70.6873,-692.2147827148438,75
