SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,KD490,PAR,SATELLITE
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,55,0.0095300013199448,0.0075565008446574,0.0055500008165836,0.0013840002939105,0.0002535004168748,0.032549999654293,44.734500885009766,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,56,0.0082104997709393,0.0068480009213089,0.0051920004189014,0.0012140003964304,0.0001275008544325,0.0271000005304813,44.68399810791016,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,56,0.0089498022571206,0.0081294011324644,0.0063570006750524,0.002062001498416,0.0003102008195128,0.0388399995863437,44.194801330566406,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,75,0.0079258407931774,0.0063229210209101,0.0058188405819237,0.0015617209137417,0.0002464008357492,0.0338719999417662,37.295358657836914,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,75,0.0045433651345471,0.0054799139810105,0.0053427820093929,0.0017898383860786,0.0004222515951065,0.043683111667633,36.85770034790039,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,75,0.0061096006538718,0.0064129608217626,0.0057223609182983,0.0018509607762098,0.0001730006915749,0.0361999981105327,36.85271835327149,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,76,0.0082616009749472,0.0065084409434348,0.0061011211946606,0.0017628410714678,0.0003282809338998,0.0377320013940334,37.16043663024902,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,76,0.0071100008208304,0.0071281804703176,0.0063095008954405,0.0020573008805513,0.0003181412030244,0.0394119992852211,36.62653923034668,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,76,0.0053576349746435,0.0057564214803278,0.0052783933933824,0.0017127511673606,0.0001587686347193,0.0362613331526517,36.64375305175781,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,133,0.0073520019650459,0.0066119991242885,0.0045079998672008,0.0013720020651817,0.0003500021994113,0.0361999981105327,17.465999603271484,NOAA_20
