SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,PAR,KD490
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,107,0.008717186530220468,0.007259829195858933,0.005541657247865567,0.0019587448323381,0.00030567419359393334,34.654972076416016,0.04341033225258187
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,105,0.0067080108094073,0.0051617956675942996,0.0043189484626054,0.0012459484505511,0.00017114858187375,34.14873695373535,0.03563683852553365
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,112,0.0083097508177161,0.0064502512104809,0.0048502516001462,0.0014625005424022,0.0002335011959075,35.694766998291016,0.0388307645916938
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,120,0.0071307784981197,0.0063375563671191,0.0052655566897657,0.0019871120651563,0.0003356679032246,36.68263626098633,0.0475545488297939
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,130,0.0071385004557669,0.0063142506405711,0.005354001186788,0.0014560003764927,0.0002010017633438,38.10699844360352,0.0314400009810924
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,136,0.005172327085607749,0.0051155143379293,0.004434684796629125,0.001550386785406975,0.00020843020937135002,38.813557624816895,0.0427639996632933
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,132,0.0104446671903133,0.0086151119321584,0.0066304453131225,0.0023762229830026,0.0003381121075815,38.392086029052734,0.0447565205395221
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,143,0.0085198003798723,0.007345400750637,0.0056988004595041,0.0022320006042718,0.000279401615262,40.69230651855469,0.0461230725049972
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,154,0.0062515565918551,0.005614445441299,0.0042937782903512,0.0012655564480357,0.0002124450272983,42.288330078125,0.0351333357393741
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,177,0.007692462263199,0.0065930783748626,0.005750923202588,0.0021941547210399,0.0003349233705263,45.71266555786133,0.0482555516064167
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,184,0.006504834141759601,0.0059338398832117665,0.005300268907809501,0.0021663820149288,0.0003007151896045,45.918479919433594,0.0518159978091716
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,183,0.00588867751879495,0.005415277794356975,0.004844895774446026,0.00194535364970215,0.00023290452201770814,45.96574401855469,0.04892866685986515
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,182,0.00593073805611505,0.0052246167160132,0.00468049099778425,0.0017633731604790501,0.0002559500362943,45.63437461853027,0.0462823640555143
